power,frequency,xhop,yhop,amp,BER
1.0,28,3, 1,0.0637602711122,0.976600786936
1.0,28,0, -3,0.0350237898755,0.983526330297
1.0,28,-1, -1,0.655804472774,0.366304077158
1.0,28,-2, -2,0.060823578364,0.978510332644
1.0,28,1, 2,0.0924644954569,0.965426929309
1.0,28,1, -2,0.0903866623149,0.967058129634
1.0,28,-3, -3,0.0184169924143,0.985526810659
1.0,28,1, -4,0.00823696630809,0.986202781601
1.0,28,2, 0,0.334353723644,0.710075909574
1.0,28,-2, -4,0.00762626101567,0.986220957785
1.0,28,-1, 0,1.78094097903,0.0134397664935
1.0,28,3, -4,0.00451105465984,0.986391898558
1.0,28,2, -4,0.00736844497727,0.986375640566
1.0,28,-3, 2,0.0425359209077,0.982434652908
1.0,28,-3, -4,0.00534445912251,0.986458759318
1.0,28,0, 0,5.68566062636,0
1.0,28,4, 1,0.0321191347822,0.984037333834
1.0,28,-3, 0,0.0703093442571,0.975312972853
1.0,28,-1, -3,0.0306741460935,0.984080582585
1.0,28,1, 0,1.76075943994,0.0144001923332
1.0,28,2, -3,0.0221267408833,0.985279137371
1.0,28,3, -1,0.0600466887681,0.97762220647
1.0,28,-2, 1,0.171246389433,0.902443342489
1.0,28,4, -1,0.0375550633116,0.982954095752
1.0,28,2, -1,0.17274164344,0.901578150088
1.0,28,3, -3,0.011802877566,0.986035118553
1.0,28,4, 3,0.0121821613491,0.986162384332
1.0,28,0, 2,0.124913564557,0.945348936475
1.0,28,-2, 3,0.0281631294946,0.984636622426
1.0,29,3, 0,0.0657705708259,0.975971203524
1.0,29,-1, 3,0.0335912781605,0.983485334051
1.0,29,0, -2,0.110400307831,0.952321450607
1.0,29,-2, -3,0.0204603389821,0.985289795622
1.0,29,-2, -1,0.158221437354,0.905406699273
1.0,29,1, -3,0.025186493569,0.984785298188
1.0,29,0, -4,0.008861014514,0.9864365371
1.0,29,1, 3,0.028826716877,0.984278173962
1.0,29,1, 1,0.629764167798,0.365139337178
1.0,29,-3, -2,0.0441404887663,0.980972566652
1.0,29,4, -2,0.0164036594797,0.985567491353
1.0,29,3, 2,0.0378279074056,0.983283836677
1.0,29,-1, 1,0.626994960303,0.368416601902
1.0,29,2, 3,0.0270252837186,0.984585955227
1.0,29,4, -3,0.0064357999521,0.986386027806
1.0,29,0, 1,1.14585541617,0.0917325744699
1.0,29,4, 2,0.0192668008264,0.985436009895
1.0,29,-3, -1,0.0490291832696,0.981109813174
1.0,29,-3, 1,0.0489171102702,0.981244258871
1.0,29,4, 0,0.0381542762979,0.982816812504
1.0,29,-1, -2,0.0828747564761,0.96796836503
1.0,29,-1, -4,0.00835086889555,0.986309862176
1.0,29,3, 3,0.0184246448536,0.98566138133
1.0,29,4, -4,0.00327508267286,0.986820905142
1.0,29,2, -2,0.0562198142643,0.978957542255
1.0,29,2, 1,0.159888880928,0.903546545477
1.0,29,-2, 0,0.318440211346,0.707681785133
1.0,29,0, 3,0.0329783147472,0.983351583967
1.0,29,2, 2,0.0523834282384,0.979964446743
1.0,29,-2, 2,0.0515086832104,0.979469258594
1.0,29,-3, 3,0.0192067750469,0.985360396121
1.0,29,0, -1,1.14541871548,0.0917283885841
1.0,29,3, -2,0.0296013895547,0.983963371427
1.0,29,-1, 2,0.0835662123345,0.966160577389
1.0,29,3, 1,0.0577268997551,0.97798756472
1.0,29,0, -3,0.0337846677942,0.983639322317
1.0,29,-1, -1,0.629572810241,0.365374900774
1.0,29,-2, -2,0.0544913056894,0.979504079001
1.0,29,1, 2,0.0831458462688,0.967467459682
1.0,29,1, -2,0.0808588384703,0.969474583995
1.0,29,-3, -3,0.0181441800292,0.985436229231
1.0,29,1, -4,0.00754065987723,0.9864298858
1.0,29,2, 0,0.316263033337,0.711054809809
1.0,29,-2, -4,0.00662111786611,0.986494147839
1.0,29,-1, 0,1.73224600531,0.0129174032162
1.0,29,3, -4,0.00372297376192,0.986872939692
1.0,29,2, -4,0.0072255588856,0.986571048237
1.0,29,-3, 2,0.038207798212,0.982733009996
1.0,29,-3, -4,0.00403910380537,0.986527329325
1.0,29,0, 0,5.6042175049,0
1.0,29,4, 1,0.0292603396659,0.983787167465
1.0,29,-3, 0,0.063066686077,0.975634963968
1.0,29,-1, -3,0.0284468518049,0.984232387788
1.0,29,1, 0,1.71211987017,0.0139649116713
1.0,29,2, -3,0.0209186566407,0.985005825384
1.0,29,3, -1,0.0546073823113,0.979065138042
1.0,29,-2, 1,0.1595475516,0.905326554164
1.0,29,4, -1,0.0356100862184,0.983292447142
1.0,29,2, -1,0.159925300379,0.903404039795
1.0,29,3, -3,0.0109452756937,0.98615103895
1.0,29,4, 3,0.0119203514726,0.985923496978
1.0,29,0, 2,0.11421857062,0.950105799147
1.0,29,-2, 3,0.0265057347808,0.984580052557
1.0,30,3, 0,0.0582846341101,0.975890410116
1.0,30,-1, 3,0.0321677790581,0.983228309405
1.0,30,0, -2,0.0993316383855,0.954168416895
1.0,30,-2, -3,0.020235176138,0.984829673868
1.0,30,-2, -1,0.146328695773,0.907630722388
1.0,30,1, -3,0.0241829342831,0.984204343489
1.0,30,0, -4,0.00832798148846,0.985812966815
1.0,30,1, 3,0.0261447827866,0.98412463635
1.0,30,1, 1,0.605603927364,0.365868075324
1.0,30,-3, -2,0.0433152485542,0.98058337615
1.0,30,4, -2,0.0152433854324,0.985325938588
1.0,30,3, 2,0.0371836589577,0.982250371804
1.0,30,-1, 1,0.603186906408,0.367646019859
1.0,30,2, 3,0.0269207605147,0.984016614528
1.0,30,4, -3,0.00572689926043,0.985258310838
1.0,30,0, 1,1.11322540857,0.0883295984242
1.0,30,4, 2,0.0187662882316,0.984927319778
1.0,30,-3, -1,0.0431566560543,0.980718873893
1.0,30,-3, 1,0.0429585431676,0.980996951569
1.0,30,4, 0,0.0368769296233,0.981779503698
1.0,30,-1, -2,0.0735543078488,0.969476617307
1.0,30,-1, -4,0.00781764158092,0.985460571862
1.0,30,3, 3,0.0188132519852,0.98491202963
1.0,30,4, -4,0.00262844363735,0.986331441777
1.0,30,2, -2,0.0515105954513,0.978797234124
1.0,30,2, 1,0.147160717117,0.90716235369
1.0,30,-2, 0,0.302040693521,0.711773472391
1.0,30,0, 3,0.0299965156353,0.98369006261
1.0,30,2, 2,0.0467113574229,0.980008050766
1.0,30,-2, 2,0.0461698974142,0.979938464333
1.0,30,-3, 3,0.0184611409365,0.984813660393
1.0,30,0, -1,1.11281764969,0.0887008509778
1.0,30,3, -2,0.028483325158,0.983940101938
1.0,30,-1, 2,0.0743561832438,0.969328188402
1.0,30,3, 1
